FL,3,1:07,87,75,-12,Wenyen Gabriel,MEM,MEM,OKC,9:46 PM
1MA,3,1:07,88,75,-13,Shai Gilgeous-Alexander,OKC,MEM,OKC,9:47 PM
ST,3,0:53,88,75,-13,Cason Wallace,OKC,MEM,OKC,9:47 PM
TO,3,0:53,88,75,-13,Jake LaRavia,MEM,MEM,OKC,9:47 PM
FD,3,0:50,88,75,-13,Gordon Hayward,OKC,MEM,OKC,9:47 PM
FL,3,0:50,88,75,-13,Jaren Jackson Jr.,MEM,MEM,OKC,9:47 PM
1MI,3,0:50,88,75,-13,Gordon Hayward,OKC,MEM,OKC,9:47 PM
TR,3,0:50,88,75,-13,,,MEM,OKC,9:47 PM
1MA,3,0:50,89,75,-14,Gordon Hayward,OKC,MEM,OKC,9:48 PM
FD,3,0:33,89,75,-14,Jaren Jackson Jr.,MEM,MEM,OKC,9:48 PM
FL,3,0:33,89,75,-14,Cason Wallace,OKC,MEM,OKC,9:48 PM
AS,3,0:22,89,78,-11,John Konchar,MEM,MEM,OKC,9:49 PM
3MA,3,0:22,89,78,-11,Jake LaRavia,MEM,MEM,OKC,9:49 PM
2MA,3,0:05,91,78,-13,Isaiah Joe,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Shai Gilgeous-Alexander,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Isaiah Joe,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Cason Wallace,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Kenrich Williams,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Gordon Hayward,OKC,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Jaren Jackson Jr.,MEM,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Desmond Bane,MEM,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Jake LaRavia,MEM,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,John Konchar,MEM,MEM,OKC,9:49 PM
OT,3,0:00,91,78,-13,Wenyen Gabriel,MEM,MEM,OKC,9:49 PM
3MI,3,0:00,91,78,-13,Desmond Bane,MEM,MEM,OKC,9:49 PM
TR,3,0:00,91,78,-13,,,MEM,OKC,9:49 PM
EP,3,0:00,91,78,-13,,,MEM,OKC,9:49 PM
SP,4,12:00,91,78,-13,,,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Chet Holmgren,OKC,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Josh Giddey,OKC,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Jalen Williams,OKC,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Isaiah Joe,OKC,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Cason Wallace,OKC,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Jaren Jackson Jr.,MEM,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Desmond Bane,MEM,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Santi Aldama,MEM,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,Jake LaRavia,MEM,MEM,OKC,9:52 PM
IN,4,12:00,91,78,-13,John Konchar,MEM,MEM,OKC,9:52 PM
AS,4,11:40,91,81,-10,Jaren Jackson Jr.,MEM,MEM,OKC,9:52 PM
3MA,4,11:40,91,81,-10,Jake LaRavia,MEM,MEM,OKC,9:52 PM
2MI,4,11:17,91,81,-10,Isaiah Joe,OKC,MEM,OKC,9:53 PM
DR,4,11:14,91,81,-10,Desmond Bane,MEM,MEM,OKC,9:53 PM
AS,4,11:05,91,84,-7,Jaren Jackson Jr.,MEM,MEM,OKC,9:53 PM
3MA,4,11:05,91,84,-7,Santi Aldama,MEM,MEM,OKC,9:53 PM
3MI,4,10:53,91,84,-7,Chet Holmgren,OKC,MEM,OKC,9:53 PM
DR,4,10:51,91,84,-7,Jake LaRavia,MEM,MEM,OKC,9:53 PM
AS,4,10:39,91,86,-5,Desmond Bane,MEM,MEM,OKC,9:53 PM
2MA,4,10:39,91,86,-5,Jaren Jackson Jr.,MEM,MEM,OKC,9:53 PM
IN,4,10:38,91,86,-5,Luguentz Dort,OKC,MEM,OKC,9:53 PM
OT,4,10:38,91,86,-5,Josh Giddey,OKC,MEM,OKC,9:53 PM
OT,4,10:38,91,86,-5,Isaiah Joe,OKC,MEM,OKC,9:53 PM
IN,4,10:38,91,86,-5,Aaron Wiggins,OKC,MEM,OKC,9:53 PM
TM,4,10:38,91,86,-5,,,MEM,OKC,9:53 PM
2MA,4,10:16,93,86,-7,Jalen Williams,OKC,MEM,OKC,9:57 PM
AS,4,10:01,93,89,-4,Jaren Jackson Jr.,MEM,MEM,OKC,9:57 PM
3MA,4,10:01,93,89,-4,Desmond Bane,MEM,MEM,OKC,9:57 PM
2MI,4,9:48,93,89,-4,Jalen Williams,OKC,MEM,OKC,9:57 PM
DR,4,9:46,93,89,-4,Jaren Jackson Jr.,MEM,MEM,OKC,9:57 PM
AS,4,9:32,93,91,-2,Desmond Bane,MEM,MEM,OKC,9:57 PM
2MA,4,9:32,93,91,-2,Jake LaRavia,MEM,MEM,OKC,9:57 PM
2MA,4,9:19,95,91,-4,Jalen Williams,OKC,MEM,OKC,9:57 PM
BL,4,8:56,95,91,-4,Chet Holmgren,OKC,MEM,OKC,9:58 PM
2MI,4,8:56,95,91,-4,Desmond Bane,MEM,MEM,OKC,9:58 PM
OT,4,8:53,95,91,-4,Desmond Bane,MEM,MEM,OKC,9:58 PM
IN,4,8:53,95,91,-4,GG Jackson,MEM,MEM,OKC,9:58 PM
IN,4,8:53,95,91,-4,Luke Kennard,MEM,MEM,OKC,9:58 PM
OT,4,8:53,95,91,-4,Jake LaRavia,MEM,MEM,OKC,9:58 PM
DR,4,8:53,95,91,-4,Jalen Williams,OKC,MEM,OKC,9:58 PM
FD,4,8:53,95,91,-4,Chet Holmgren,OKC,MEM,OKC,9:58 PM
FL,4,8:53,95,91,-4,Santi Aldama,MEM,MEM,OKC,9:58 PM
AS,4,8:37,98,91,-7,Jalen Williams,OKC,MEM,OKC,9:59 PM
3MA,4,8:37,98,91,-7,Luguentz Dort,OKC,MEM,OKC,9:59 PM
AS,4,8:15,98,93,-5,Jaren Jackson Jr.,MEM,MEM,OKC,9:59 PM
2MA,4,8:15,98,93,-5,John Konchar,MEM,MEM,OKC,9:59 PM
FD,4,8:15,98,93,-5,John Konchar,MEM,MEM,OKC,9:59 PM
FL,4,8:15,98,93,-5,Luguentz Dort,OKC,MEM,OKC,9:59 PM
1MA,4,8:15,98,94,-4,John Konchar,MEM,MEM,OKC,10:00 PM
IN,4,8:04,98,94,-4,Kenrich Williams,OKC,MEM,OKC,10:00 PM
OT,4,8:04,98,94,-4,Aaron Wiggins,OKC,MEM,OKC,10:00 PM
BL,4,8:04,98,94,-4,Jaren Jackson Jr.,MEM,MEM,OKC,10:00 PM
2MI,4,8:04,98,94,-4,Jalen Williams,OKC,MEM,OKC,10:00 PM
TR,4,8:04,98,94,-4,,,MEM,OKC,10:00 PM
TM,4,8:04,98,94,-4,,,MEM,OKC,10:00 PM
RP,4,8:04,98,94,-4,,,MEM,OKC,10:00 PM
3MI,4,7:50,98,94,-4,Kenrich Williams,OKC,MEM,OKC,10:04 PM
OR,4,7:46,98,94,-4,Chet Holmgren,OKC,MEM,OKC,10:04 PM
BL,4,7:45,98,94,-4,Santi Aldama,MEM,MEM,OKC,10:04 PM
2MI,4,7:45,98,94,-4,Chet Holmgren,OKC,MEM,OKC,10:04 PM
TR,4,7:45,98,94,-4,,,MEM,OKC,10:04 PM
TM,4,7:45,98,94,-4,,,MEM,OKC,10:04 PM
RP,4,7:45,98,94,-4,,,MEM,OKC,10:04 PM
3MI,4,7:37,98,94,-4,Cason Wallace,OKC,MEM,OKC,10:06 PM
OR,4,7:33,98,94,-4,Luguentz Dort,OKC,MEM,OKC,10:06 PM
AS,4,7:30,100,94,-6,Cason Wallace,OKC,MEM,OKC,10:06 PM
2MA,4,7:30,100,94,-6,Chet Holmgren,OKC,MEM,OKC,10:06 PM
AS,4,7:10,100,96,-4,Luke Kennard,MEM,MEM,OKC,10:07 PM
2MA,4,7:10,100,96,-4,GG Jackson,MEM,MEM,OKC,10:07 PM
AS,4,6:56,103,96,-7,Luguentz Dort,OKC,MEM,OKC,10:07 PM
3MA,4,6:56,103,96,-7,Kenrich Williams,OKC,MEM,OKC,10:07 PM
ST,4,6:33,103,96,-7,Kenrich Williams,OKC,MEM,OKC,10:07 PM
TO,4,6:33,103,96,-7,Jaren Jackson Jr.,MEM,MEM,OKC,10:07 PM
2MA,4,6:27,105,96,-9,Jalen Williams,OKC,MEM,OKC,10:07 PM
3MI,4,6:02,105,96,-9,GG Jackson,MEM,MEM,OKC,10:08 PM
DR,4,5:58,105,96,-9,Kenrich Williams,OKC,MEM,OKC,10:08 PM
IN,4,5:48,105,96,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:08 PM
OT,4,5:48,105,96,-9,Chet Holmgren,OKC,MEM,OKC,10:08 PM
IN,4,5:48,105,96,-9,Isaiah Joe,OKC,MEM,OKC,10:08 PM
OT,4,5:48,105,96,-9,Cason Wallace,OKC,MEM,OKC,10:08 PM
OT,4,5:48,105,96,-9,Jaren Jackson Jr.,MEM,MEM,OKC,10:08 PM
IN,4,5:48,105,96,-9,Desmond Bane,MEM,MEM,OKC,10:08 PM
IN,4,5:48,105,96,-9,Jake LaRavia,MEM,MEM,OKC,10:08 PM
OT,4,5:48,105,96,-9,John Konchar,MEM,MEM,OKC,10:08 PM
AS,4,5:48,107,96,-11,Kenrich Williams,OKC,MEM,OKC,10:08 PM
2MA,4,5:48,107,96,-11,Chet Holmgren,OKC,MEM,OKC,10:08 PM
TM,4,5:48,107,96,-11,,,MEM,OKC,10:08 PM
2MI,4,5:30,107,96,-11,GG Jackson,MEM,MEM,OKC,10:10 PM
DR,4,5:28,107,96,-11,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:10 PM
3MI,4,5:25,107,96,-11,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:10 PM
DR,4,5:20,107,96,-11,Luke Kennard,MEM,MEM,OKC,10:10 PM
AS,4,5:17,107,98,-9,Luke Kennard,MEM,MEM,OKC,10:10 PM
2MA,4,5:17,107,98,-9,Desmond Bane,MEM,MEM,OKC,10:10 PM
3MI,4,4:56,107,98,-9,Kenrich Williams,OKC,MEM,OKC,10:10 PM
DR,4,4:54,107,98,-9,Desmond Bane,MEM,MEM,OKC,10:11 PM
3MI,4,4:48,107,98,-9,Luke Kennard,MEM,MEM,OKC,10:11 PM
DR,4,4:45,107,98,-9,Jalen Williams,OKC,MEM,OKC,10:11 PM
2MI,4,4:36,107,98,-9,Jalen Williams,OKC,MEM,OKC,10:11 PM
DR,4,4:32,107,98,-9,Santi Aldama,MEM,MEM,OKC,10:11 PM
3MI,4,4:18,107,98,-9,Desmond Bane,MEM,MEM,OKC,10:11 PM
DR,4,4:14,107,98,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:11 PM
IN,4,4:10,107,98,-9,Chet Holmgren,OKC,MEM,OKC,10:11 PM
OT,4,4:10,107,98,-9,Kenrich Williams,OKC,MEM,OKC,10:11 PM
IN,4,4:10,107,98,-9,Jaren Jackson Jr.,MEM,MEM,OKC,10:11 PM
OT,4,4:10,107,98,-9,Jake LaRavia,MEM,MEM,OKC,10:11 PM
FD,4,4:10,107,98,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:11 PM
FL,4,4:10,107,98,-9,Desmond Bane,MEM,MEM,OKC,10:11 PM
1MI,4,4:10,107,98,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:12 PM
TR,4,4:10,107,98,-9,,,MEM,OKC,10:12 PM
1MI,4,4:10,107,98,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:12 PM
DR,4,4:08,107,98,-9,GG Jackson,MEM,MEM,OKC,10:12 PM
FD,4,4:00,107,98,-9,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:12 PM
FL,4,4:00,107,98,-9,Jaren Jackson Jr.,MEM,MEM,OKC,10:12 PM
TO,4,4:00,107,98,-9,Jaren Jackson Jr.,MEM,MEM,OKC,10:12 PM
TO,4,3:44,107,98,-9,Luguentz Dort,OKC,MEM,OKC,10:13 PM
OT,4,3:29,107,98,-9,Isaiah Joe,OKC,MEM,OKC,10:13 PM
IN,4,3:29,107,98,-9,Cason Wallace,OKC,MEM,OKC,10:13 PM
2MA,4,3:29,107,100,-7,Desmond Bane,MEM,MEM,OKC,10:13 PM
FD,4,3:29,107,100,-7,Desmond Bane,MEM,MEM,OKC,10:13 PM
FL,4,3:29,107,100,-7,Luguentz Dort,OKC,MEM,OKC,10:13 PM
1MA,4,3:29,107,101,-6,Desmond Bane,MEM,MEM,OKC,10:14 PM
AS,4,3:11,109,101,-8,Luguentz Dort,OKC,MEM,OKC,10:14 PM
2MA,4,3:11,109,101,-8,Chet Holmgren,OKC,MEM,OKC,10:14 PM
3MI,4,2:55,109,101,-8,Santi Aldama,MEM,MEM,OKC,10:14 PM
DR,4,2:52,109,101,-8,Luguentz Dort,OKC,MEM,OKC,10:14 PM
3MI,4,2:46,109,101,-8,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:15 PM
DR,4,2:42,109,101,-8,GG Jackson,MEM,MEM,OKC,10:15 PM
FD,4,2:37,109,101,-8,GG Jackson,MEM,MEM,OKC,10:15 PM
FL,4,2:37,109,101,-8,Luguentz Dort,OKC,MEM,OKC,10:15 PM
1MA,4,2:37,109,102,-7,GG Jackson,MEM,MEM,OKC,10:15 PM
1MA,4,2:37,109,103,-6,GG Jackson,MEM,MEM,OKC,10:16 PM
2MA,4,2:21,111,103,-8,Jalen Williams,OKC,MEM,OKC,10:16 PM
AS,4,2:05,111,106,-5,Jaren Jackson Jr.,MEM,MEM,OKC,10:16 PM
3MA,4,2:05,111,106,-5,GG Jackson,MEM,MEM,OKC,10:16 PM
FD,4,1:48,111,106,-5,Jalen Williams,OKC,MEM,OKC,10:17 PM
FL,4,1:48,111,106,-5,Santi Aldama,MEM,MEM,OKC,10:17 PM
1MI,4,1:48,111,106,-5,Jalen Williams,OKC,MEM,OKC,10:17 PM
TR,4,1:48,111,106,-5,,,MEM,OKC,10:17 PM
1MA,4,1:48,112,106,-6,Jalen Williams,OKC,MEM,OKC,10:17 PM
3MI,4,1:34,112,106,-6,Desmond Bane,MEM,MEM,OKC,10:18 PM
DR,4,1:30,112,106,-6,Chet Holmgren,OKC,MEM,OKC,10:18 PM
3MI,4,1:17,112,106,-6,Jalen Williams,OKC,MEM,OKC,10:18 PM
DR,4,1:13,112,106,-6,Jaren Jackson Jr.,MEM,MEM,OKC,10:18 PM
FD,4,1:05,112,106,-6,Jaren Jackson Jr.,MEM,MEM,OKC,10:18 PM
FL,4,1:05,112,106,-6,Luguentz Dort,OKC,MEM,OKC,10:18 PM
FL,4,1:00,112,106,-6,Luguentz Dort,OKC,MEM,OKC,10:19 PM
1MA,4,1:00,112,107,-5,Desmond Bane,MEM,MEM,OKC,10:19 PM
ST,4,0:57,112,107,-5,Cason Wallace,OKC,MEM,OKC,10:19 PM
TO,4,0:57,112,107,-5,Jaren Jackson Jr.,MEM,MEM,OKC,10:19 PM
AS,4,0:44,114,107,-7,Chet Holmgren,OKC,MEM,OKC,10:20 PM
2MA,4,0:44,114,107,-7,Cason Wallace,OKC,MEM,OKC,10:20 PM
3MI,4,0:39,114,107,-7,Luke Kennard,MEM,MEM,OKC,10:20 PM
DR,4,0:36,114,107,-7,Chet Holmgren,OKC,MEM,OKC,10:20 PM
TO,4,0:29,114,107,-7,Jalen Williams,OKC,MEM,OKC,10:20 PM
TM,4,0:29,114,107,-7,,,MEM,OKC,10:20 PM
3MI,4,0:25,114,107,-7,GG Jackson,MEM,MEM,OKC,10:22 PM
TR,4,0:22,114,107,-7,,,MEM,OKC,10:22 PM
FD,4,0:22,114,107,-7,Luguentz Dort,OKC,MEM,OKC,10:22 PM
FL,4,0:22,114,107,-7,Desmond Bane,MEM,MEM,OKC,10:22 PM
1MA,4,0:22,115,107,-8,Luguentz Dort,OKC,MEM,OKC,10:23 PM
1MA,4,0:22,116,107,-9,Luguentz Dort,OKC,MEM,OKC,10:23 PM
FD,4,0:15,116,107,-9,GG Jackson,MEM,MEM,OKC,10:23 PM
FL,4,0:15,116,107,-9,Chet Holmgren,OKC,MEM,OKC,10:23 PM
1MA,4,0:15,116,108,-8,GG Jackson,MEM,MEM,OKC,10:24 PM
1MA,4,0:15,116,109,-7,GG Jackson,MEM,MEM,OKC,10:24 PM
TO,4,0:11,116,109,-7,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:24 PM
TM,4,0:11,116,109,-7,,,MEM,OKC,10:24 PM
OT,4,0:06,116,109,-7,Luguentz Dort,OKC,MEM,OKC,10:24 PM
IN,4,0:06,116,109,-7,Josh Giddey,OKC,MEM,OKC,10:24 PM
IN,4,0:06,116,109,-7,Isaiah Joe,OKC,MEM,OKC,10:24 PM
OT,4,0:06,116,109,-7,Cason Wallace,OKC,MEM,OKC,10:24 PM
AS,4,0:06,116,112,-4,Jaren Jackson Jr.,MEM,MEM,OKC,10:26 PM
3MA,4,0:06,116,112,-4,Luke Kennard,MEM,MEM,OKC,10:26 PM
TM,4,0:06,116,112,-4,,,MEM,OKC,10:26 PM
IN,4,0:04,116,112,-4,Luguentz Dort,OKC,MEM,OKC,10:26 PM
OT,4,0:04,116,112,-4,Josh Giddey,OKC,MEM,OKC,10:26 PM
OT,4,0:04,116,112,-4,Isaiah Joe,OKC,MEM,OKC,10:26 PM
IN,4,0:04,116,112,-4,Cason Wallace,OKC,MEM,OKC,10:26 PM
FD,4,0:04,116,112,-4,Jalen Williams,OKC,MEM,OKC,10:28 PM
FL,4,0:04,116,112,-4,Desmond Bane,MEM,MEM,OKC,10:28 PM
1MA,4,0:04,117,112,-5,Jalen Williams,OKC,MEM,OKC,10:29 PM
1MA,4,0:04,118,112,-6,Jalen Williams,OKC,MEM,OKC,10:29 PM
BL,4,0:01,118,112,-6,Chet Holmgren,OKC,MEM,OKC,10:29 PM
3MI,4,0:01,118,112,-6,Jaren Jackson Jr.,MEM,MEM,OKC,10:29 PM
DR,4,0:01,118,112,-6,Cason Wallace,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Luguentz Dort,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Shai Gilgeous-Alexander,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Chet Holmgren,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Jalen Williams,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Cason Wallace,OKC,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Jaren Jackson Jr.,MEM,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Desmond Bane,MEM,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Santi Aldama,MEM,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,GG Jackson,MEM,MEM,OKC,10:29 PM
OT,4,0:00,118,112,-6,Luke Kennard,MEM,MEM,OKC,10:29 PM
EP,4,0:00,118,112,-6,,,MEM,OKC,10:30 PM
SP,1,12:00,0,0,0,,,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Chet Holmgren,OKC,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Josh Giddey,OKC,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Jalen Williams,OKC,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Luguentz Dort,OKC,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Brook Lopez,MIL,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Giannis Antetokounmpo,MIL,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Damian Lillard,MIL,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Khris Middleton,MIL,MIL,OKC,7:11 PM
IN,1,12:00,0,0,0,Malik Beasley,MIL,MIL,OKC,7:11 PM
JM,1,12:00,0,0,0,Brook Lopez,MIL,MIL,OKC,7:11 PM
AS,1,11:46,0,2,2,Khris Middleton,MIL,MIL,OKC,7:12 PM
2MA,1,11:46,0,2,2,Brook Lopez,MIL,MIL,OKC,7:12 PM
VI,1,11:46,0,2,2,Chet Holmgren,OKC,MIL,OKC,7:12 PM
3MI,1,11:35,0,2,2,Chet Holmgren,OKC,MIL,OKC,7:12 PM
DR,1,11:32,0,2,2,Giannis Antetokounmpo,MIL,MIL,OKC,7:12 PM
3MI,1,11:21,0,2,2,Damian Lillard,MIL,MIL,OKC,7:12 PM
DR,1,11:18,0,2,2,Josh Giddey,OKC,MIL,OKC,7:12 PM
2MA,1,11:10,2,2,TIE,Josh Giddey,OKC,MIL,OKC,7:12 PM
TO,1,11:00,2,2,TIE,Khris Middleton,MIL,MIL,OKC,7:13 PM
AS,1,10:47,4,2,-2,Josh Giddey,OKC,MIL,OKC,7:13 PM
2MA,1,10:47,4,2,-2,Jalen Williams,OKC,MIL,OKC,7:13 PM
2MI,1,10:37,4,2,-2,Damian Lillard,MIL,MIL,OKC,7:13 PM
DR,1,10:35,4,2,-2,Luguentz Dort,OKC,MIL,OKC,7:13 PM
3MI,1,10:31,4,2,-2,Jalen Williams,OKC,MIL,OKC,7:13 PM
DR,1,10:28,4,2,-2,Giannis Antetokounmpo,MIL,MIL,OKC,7:13 PM
AS,1,10:21,4,4,TIE,Khris Middleton,MIL,MIL,OKC,7:13 PM
2MA,1,10:21,4,4,TIE,Giannis Antetokounmpo,MIL,MIL,OKC,7:13 PM
2MI,1,10:08,4,4,TIE,Chet Holmgren,OKC,MIL,OKC,7:14 PM
DR,1,10:05,4,4,TIE,Khris Middleton,MIL,MIL,OKC,7:14 PM
TO,1,10:03,4,4,TIE,Malik Beasley,MIL,MIL,OKC,7:14 PM
3MI,1,9:47,4,4,TIE,Luguentz Dort,OKC,MIL,OKC,7:14 PM
DR,1,9:43,4,4,TIE,Giannis Antetokounmpo,MIL,MIL,OKC,7:14 PM
TO,1,9:38,4,4,TIE,Khris Middleton,MIL,MIL,OKC,7:14 PM
FD,1,9:30,4,4,TIE,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:15 PM
FL,1,9:30,4,4,TIE,Malik Beasley,MIL,MIL,OKC,7:15 PM
FD,1,9:19,4,4,TIE,Jalen Williams,OKC,MIL,OKC,7:16 PM
FL,1,9:19,4,4,TIE,Khris Middleton,MIL,MIL,OKC,7:16 PM
3MI,1,9:16,4,4,TIE,Jalen Williams,OKC,MIL,OKC,7:16 PM
DR,1,9:13,4,4,TIE,Damian Lillard,MIL,MIL,OKC,7:16 PM
3MI,1,8:58,4,4,TIE,Khris Middleton,MIL,MIL,OKC,7:16 PM
OR,1,8:56,4,4,TIE,Giannis Antetokounmpo,MIL,MIL,OKC,7:16 PM
3MI,1,8:53,4,4,TIE,Damian Lillard,MIL,MIL,OKC,7:16 PM
OR,1,8:47,4,4,TIE,Giannis Antetokounmpo,MIL,MIL,OKC,7:16 PM
2MA,1,8:47,4,6,2,Giannis Antetokounmpo,MIL,MIL,OKC,7:16 PM
2MA,1,8:39,6,6,TIE,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:17 PM
FD,1,8:39,6,6,TIE,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:17 PM
FL,1,8:39,6,6,TIE,Damian Lillard,MIL,MIL,OKC,7:17 PM
1MA,1,8:39,7,6,-1,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:17 PM
FD,1,8:33,7,6,-1,Malik Beasley,MIL,MIL,OKC,7:17 PM
FL,1,8:33,7,6,-1,Josh Giddey,OKC,MIL,OKC,7:17 PM
2MI,1,8:23,7,6,-1,Brook Lopez,MIL,MIL,OKC,7:17 PM
DR,1,8:20,7,6,-1,Josh Giddey,OKC,MIL,OKC,7:18 PM
AS,1,8:05,10,6,-4,Jalen Williams,OKC,MIL,OKC,7:18 PM
3MA,1,8:05,10,6,-4,Josh Giddey,OKC,MIL,OKC,7:18 PM
AS,1,7:54,10,9,-1,Khris Middleton,MIL,MIL,OKC,7:18 PM
3MA,1,7:54,10,9,-1,Brook Lopez,MIL,MIL,OKC,7:18 PM
AS,1,7:32,12,9,-3,Jalen Williams,OKC,MIL,OKC,7:18 PM
2MA,1,7:32,12,9,-3,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:18 PM
ST,1,7:23,12,9,-3,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:18 PM
TO,1,7:23,12,9,-3,Khris Middleton,MIL,MIL,OKC,7:18 PM
OT,1,7:18,12,9,-3,Giannis Antetokounmpo,MIL,MIL,OKC,7:18 PM
IN,1,7:18,12,9,-3,Bobby Portis,MIL,MIL,OKC,7:18 PM
AS,1,7:18,15,9,-6,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:19 PM
3MA,1,7:18,15,9,-6,Josh Giddey,OKC,MIL,OKC,7:19 PM
TM,1,7:18,15,9,-6,,,MIL,OKC,7:19 PM
BL,1,7:00,15,9,-6,Shai Gilgeous-Alexander,OKC,MIL,OKC,7:22 PM
2MI,1,7:00,15,9,-6,Khris Middleton,MIL,MIL,OKC,7:22 PM
DR,1,6:55,15,9,-6,Chet Holmgren,OKC,MIL,OKC,7:22 PM
AS,1,6:47,17,9,-8,Josh Giddey,OKC,MIL,OKC,7:22 PM
2MA,1,6:47,17,9,-8,Luguentz Dort,OKC,MIL,OKC,7:22 PM
2MA,1,6:37,17,11,-6,Damian Lillard,MIL,MIL,OKC,7:22 PM
3MI,1,6:21,17,11,-6,Luguentz Dort,OKC,MIL,OKC,7:22 PM
TR,1,6:19,17,11,-6,,,MIL,OKC,7:22 PM
OT,1,6:07,17,11,-6,Chet Holmgren,OKC,MIL,OKC,7:22 PM
OT,1,6:07,17,11,-6,Josh Giddey,OKC,MIL,OKC,7:22 PM
IN,1,6:07,17,11,-6,Gordon Hayward,OKC,MIL,OKC,7:22 PM
IN,1,6:07,17,11,-6,Jaylin Williams,OKC,MIL,OKC,7:22 PM
FD,1,6:07,17,11,-6,Damian Lillard,MIL,MIL,OKC,7:23 PM
FL,1,6:07,17,11,-6,Jalen Williams,OKC,MIL,OKC,7:23 PM
AS,1,5:57,17,13,-4,Damian Lillard,MIL,MIL,OKC,7:24 PM
2MA,1,5:57,17,13,-4,Khris Middleton,MIL,MIL,OKC,7:24 PM
2MA,1,5:37,19,13,-6,Jalen Williams,OKC,MIL,OKC,7:24 PM
2MI,1,5:29,19,13,-6,Khris Middleton,MIL,MIL,OKC,7:24 PM
OR,1,5:27,19,13,-6,Khris Middleton,MIL,MIL,OKC,7:24 PM
3MI,1,5:25,19,13,-6,Brook Lopez,MIL,MIL,OKC,7:24 PM
OT,1,5:24,19,13,-6,Jalen Williams,OKC,MIL,OKC,7:24 PM
IN,1,5:24,19,13,-6,Isaiah Joe,OKC,MIL,OKC,7:24 PM
OT,1,5:24,19,13,-6,Khris Middleton,MIL,MIL,OKC,7:24 PM
IN,1,5:24,19,13,-6,Jae Crowder,MIL,MIL,OKC,7:24 PM
OR,1,5:24,19,13,-6,Bobby Portis,MIL,MIL,OKC,7:24 PM
2MA,1,5:24,19,15,-4,Bobby Portis,MIL,MIL,OKC,7:24 PM
TM,1,5:24,19,15,-4,,,MIL,OKC,7:24 PM
2MI,1,5:01,19,15,-4,Gordon Hayward,OKC,MIL,OKC,7:27 PM
