event,period,play_clock,home_score,away_score,margin,player_name,player_team,home_team,away_team,wall_clock
2MI,1,7:56,15,9,-6,Luguentz Dort,OKC,CHA,OKC,6:16 PM
DR,1,7:53,15,9,-6,Tre Mann,CHA,CHA,OKC,6:16 PM
3MA,1,7:46,15,12,-3,Grant Williams,CHA,CHA,OKC,6:16 PM
2MA,1,7:33,17,12,-5,Aaron Wiggins,OKC,CHA,OKC,6:17 PM
AS,1,7:21,17,14,-3,Brandon Miller,CHA,CHA,OKC,6:17 PM
2MA,1,7:21,17,14,-3,Grant Williams,CHA,CHA,OKC,6:17 PM
AS,1,7:05,19,14,-5,Jaylin Williams,OKC,CHA,OKC,6:17 PM
2MA,1,7:05,19,14,-5,Aaron Wiggins,OKC,CHA,OKC,6:17 PM
TM,1,7:05,19,14,-5,,,CHA,OKC,6:17 PM
FD,1,6:48,19,14,-5,Vasilije Micić,CHA,CHA,OKC,6:20 PM
FL,1,6:48,19,14,-5,Jaylin Williams,OKC,CHA,OKC,6:20 PM
1MI,1,6:48,19,14,-5,Vasilije Micić,CHA,CHA,OKC,6:21 PM
TR,1,6:48,19,14,-5,,,CHA,OKC,6:21 PM
1MA,1,6:48,19,15,-4,Vasilije Micić,CHA,CHA,OKC,6:21 PM
AS,1,6:34,22,15,-7,Jaylin Williams,OKC,CHA,OKC,6:22 PM
3MA,1,6:34,22,15,-7,Luguentz Dort,OKC,CHA,OKC,6:22 PM
AS,1,6:17,22,17,-5,Vasilije Micić,CHA,CHA,OKC,6:22 PM
2MA,1,6:17,22,17,-5,Grant Williams,CHA,CHA,OKC,6:22 PM
3MI,1,6:07,22,17,-5,Jaylin Williams,OKC,CHA,OKC,6:22 PM
OR,1,6:04,22,17,-5,Josh Giddey,OKC,CHA,OKC,6:22 PM
OT,1,6:01,22,17,-5,Tre Mann,CHA,CHA,OKC,6:22 PM
IN,1,6:01,22,17,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:22 PM
BL,1,6:01,22,17,-5,Tre Mann,CHA,CHA,OKC,6:22 PM
2MI,1,6:01,22,17,-5,Josh Giddey,OKC,CHA,OKC,6:22 PM
OR,1,6:01,22,17,-5,Jaylin Williams,OKC,CHA,OKC,6:22 PM
BL,1,6:01,22,17,-5,Miles Bridges,CHA,CHA,OKC,6:22 PM
2MI,1,6:01,22,17,-5,Jaylin Williams,OKC,CHA,OKC,6:22 PM
TR,1,6:01,22,17,-5,,,CHA,OKC,6:22 PM
3MI,1,5:52,22,17,-5,Luguentz Dort,OKC,CHA,OKC,6:23 PM
DR,1,5:49,22,17,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:23 PM
3MI,1,5:36,22,17,-5,Brandon Miller,CHA,CHA,OKC,6:23 PM
OR,1,5:33,22,17,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:23 PM
OT,1,5:32,22,17,-5,Cason Wallace,OKC,CHA,OKC,6:23 PM
OT,1,5:32,22,17,-5,Aaron Wiggins,OKC,CHA,OKC,6:23 PM
IN,1,5:32,22,17,-5,Kenrich Williams,OKC,CHA,OKC,6:23 PM
IN,1,5:32,22,17,-5,Isaiah Joe,OKC,CHA,OKC,6:23 PM
2MA,1,5:32,22,19,-3,Aleksej Pokusevski,CHA,CHA,OKC,6:23 PM
TM,1,5:32,22,19,-3,,,CHA,OKC,6:23 PM
2MA,1,5:13,24,19,-5,Kenrich Williams,OKC,CHA,OKC,6:26 PM
2MI,1,4:59,24,19,-5,Miles Bridges,CHA,CHA,OKC,6:26 PM
DR,1,4:58,24,19,-5,Luguentz Dort,OKC,CHA,OKC,6:27 PM
2MI,1,4:53,24,19,-5,Luguentz Dort,OKC,CHA,OKC,6:27 PM
DR,1,4:50,24,19,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:27 PM
AS,1,4:39,24,21,-3,Grant Williams,CHA,CHA,OKC,6:27 PM
2MA,1,4:39,24,21,-3,Aleksej Pokusevski,CHA,CHA,OKC,6:27 PM
2MI,1,4:15,24,21,-3,Josh Giddey,OKC,CHA,OKC,6:27 PM
OR,1,4:10,24,21,-3,Josh Giddey,OKC,CHA,OKC,6:27 PM
2MA,1,4:10,26,21,-5,Josh Giddey,OKC,CHA,OKC,6:27 PM
3MI,1,3:52,26,21,-5,Brandon Miller,CHA,CHA,OKC,6:28 PM
DR,1,3:49,26,21,-5,Josh Giddey,OKC,CHA,OKC,6:28 PM
3MI,1,3:36,26,21,-5,Kenrich Williams,OKC,CHA,OKC,6:28 PM
DR,1,3:32,26,21,-5,Grant Williams,CHA,CHA,OKC,6:28 PM
3MA,1,3:27,26,24,-2,Vasilije Micić,CHA,CHA,OKC,6:28 PM
AS,1,3:10,29,24,-5,Kenrich Williams,OKC,CHA,OKC,6:28 PM
3MA,1,3:10,29,24,-5,Jaylin Williams,OKC,CHA,OKC,6:28 PM
3MI,1,2:47,29,24,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:29 PM
DR,1,2:44,29,24,-5,Josh Giddey,OKC,CHA,OKC,6:29 PM
2MI,1,2:36,29,24,-5,Luguentz Dort,OKC,CHA,OKC,6:29 PM
DR,1,2:34,29,24,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:29 PM
3MI,1,2:29,29,24,-5,Brandon Miller,CHA,CHA,OKC,6:29 PM
DR,1,2:25,29,24,-5,Josh Giddey,OKC,CHA,OKC,6:29 PM
IN,1,2:22,29,24,-5,Chet Holmgren,OKC,CHA,OKC,6:29 PM
IN,1,2:22,29,24,-5,Cason Wallace,OKC,CHA,OKC,6:29 PM
OT,1,2:22,29,24,-5,Josh Giddey,OKC,CHA,OKC,6:29 PM
OT,1,2:22,29,24,-5,Luguentz Dort,OKC,CHA,OKC,6:29 PM
OT,1,2:22,29,24,-5,Grant Williams,CHA,CHA,OKC,6:29 PM
OT,1,2:22,29,24,-5,Vasilije Micić,CHA,CHA,OKC,6:29 PM
OT,1,2:22,29,24,-5,Brandon Miller,CHA,CHA,OKC,6:29 PM
IN,1,2:22,29,24,-5,Tre Mann,CHA,CHA,OKC,6:29 PM
IN,1,2:22,29,24,-5,Nick Richards,CHA,CHA,OKC,6:29 PM
IN,1,2:22,29,24,-5,Dāvis Bertāns,CHA,CHA,OKC,6:29 PM
FD,1,2:22,29,24,-5,Aleksej Pokusevski,CHA,CHA,OKC,6:29 PM
FL,1,2:22,29,24,-5,Kenrich Williams,OKC,CHA,OKC,6:29 PM
TO,1,2:22,29,24,-5,Kenrich Williams,OKC,CHA,OKC,6:29 PM
2MA,1,2:09,29,26,-3,Miles Bridges,CHA,CHA,OKC,6:30 PM
3MI,1,1:45,29,26,-3,Cason Wallace,OKC,CHA,OKC,6:30 PM
OR,1,1:43,29,26,-3,Chet Holmgren,OKC,CHA,OKC,6:30 PM
2MI,1,1:37,29,26,-3,Kenrich Williams,OKC,CHA,OKC,6:30 PM
OR,1,1:34,29,26,-3,Cason Wallace,OKC,CHA,OKC,6:30 PM
3MI,1,1:27,29,26,-3,Jaylin Williams,OKC,CHA,OKC,6:31 PM
DR,1,1:24,29,26,-3,Nick Richards,CHA,CHA,OKC,6:31 PM
3MI,1,1:11,29,26,-3,Dāvis Bertāns,CHA,CHA,OKC,6:31 PM
DR,1,1:08,29,26,-3,Chet Holmgren,OKC,CHA,OKC,6:31 PM
2MI,1,0:59,29,26,-3,Jaylin Williams,OKC,CHA,OKC,6:31 PM
DR,1,0:57,29,26,-3,Tre Mann,CHA,CHA,OKC,6:31 PM
ST,1,0:48,29,26,-3,Cason Wallace,OKC,CHA,OKC,6:31 PM
TO,1,0:48,29,26,-3,Tre Mann,CHA,CHA,OKC,6:31 PM
3MI,1,0:37,29,26,-3,Isaiah Joe,OKC,CHA,OKC,6:31 PM
DR,1,0:34,29,26,-3,Aleksej Pokusevski,CHA,CHA,OKC,6:31 PM
OT,1,0:30,29,26,-3,Jaylin Williams,OKC,CHA,OKC,6:31 PM
IN,1,0:30,29,26,-3,Lindy Waters III,OKC,CHA,OKC,6:31 PM
FD,1,0:30,29,26,-3,Miles Bridges,CHA,CHA,OKC,6:32 PM
FL,1,0:30,29,26,-3,Cason Wallace,OKC,CHA,OKC,6:32 PM
3MA,1,0:24,29,29,TIE,Tre Mann,CHA,CHA,OKC,6:32 PM
OT,1,0:03,29,29,TIE,Cason Wallace,OKC,CHA,OKC,6:32 PM
IN,1,0:03,29,29,TIE,Josh Giddey,OKC,CHA,OKC,6:32 PM
AS,1,0:01,31,29,-2,Josh Giddey,OKC,CHA,OKC,6:33 PM
2MA,1,0:01,31,29,-2,Isaiah Joe,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Chet Holmgren,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Josh Giddey,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Kenrich Williams,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Isaiah Joe,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Lindy Waters III,OKC,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Miles Bridges,CHA,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Tre Mann,CHA,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Aleksej Pokusevski,CHA,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Nick Richards,CHA,CHA,OKC,6:33 PM
OT,1,0:00,31,29,-2,Dāvis Bertāns,CHA,CHA,OKC,6:33 PM
EP,1,0:00,31,29,-2,,,CHA,OKC,6:33 PM
SP,2,12:00,31,29,-2,,,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Chet Holmgren,OKC,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Josh Giddey,OKC,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Kenrich Williams,OKC,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Isaiah Joe,OKC,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Lindy Waters III,OKC,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Grant Williams,CHA,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Brandon Miller,CHA,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Tre Mann,CHA,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Nick Richards,CHA,CHA,OKC,6:36 PM
IN,2,12:00,31,29,-2,Dāvis Bertāns,CHA,CHA,OKC,6:36 PM
AS,2,11:47,31,31,TIE,Tre Mann,CHA,CHA,OKC,6:36 PM
2MA,2,11:47,31,31,TIE,Brandon Miller,CHA,CHA,OKC,6:36 PM
ST,2,11:22,31,31,TIE,Grant Williams,CHA,CHA,OKC,6:37 PM
TO,2,11:22,31,31,TIE,Josh Giddey,OKC,CHA,OKC,6:37 PM
TO,2,11:15,31,31,TIE,Grant Williams,CHA,CHA,OKC,6:37 PM
2MA,2,10:59,33,31,-2,Chet Holmgren,OKC,CHA,OKC,6:37 PM
FD,2,10:52,33,31,-2,Nick Richards,CHA,CHA,OKC,6:37 PM
FL,2,10:52,33,31,-2,Lindy Waters III,OKC,CHA,OKC,6:37 PM
1MA,2,10:52,33,32,-1,Nick Richards,CHA,CHA,OKC,6:38 PM
1MA,2,10:52,33,33,TIE,Nick Richards,CHA,CHA,OKC,6:38 PM
3MI,2,10:35,33,33,TIE,Lindy Waters III,OKC,CHA,OKC,6:38 PM
DR,2,10:32,33,33,TIE,Brandon Miller,CHA,CHA,OKC,6:38 PM
ST,2,10:18,33,33,TIE,Lindy Waters III,OKC,CHA,OKC,6:39 PM
TO,2,10:18,33,33,TIE,Dāvis Bertāns,CHA,CHA,OKC,6:39 PM
BL,2,10:13,33,33,TIE,Brandon Miller,CHA,CHA,OKC,6:39 PM
2MI,2,10:13,33,33,TIE,Josh Giddey,OKC,CHA,OKC,6:39 PM
TR,2,10:13,33,33,TIE,,,CHA,OKC,6:39 PM
2MI,2,10:03,33,33,TIE,Chet Holmgren,OKC,CHA,OKC,6:39 PM
OR,2,10:03,33,33,TIE,Chet Holmgren,OKC,CHA,OKC,6:39 PM
2MA,2,9:59,35,33,-2,Chet Holmgren,OKC,CHA,OKC,6:39 PM
ST,2,9:50,35,33,-2,Isaiah Joe,OKC,CHA,OKC,6:39 PM
TO,2,9:50,35,33,-2,Nick Richards,CHA,CHA,OKC,6:39 PM
IN,2,9:47,35,33,-2,Aaron Wiggins,OKC,CHA,OKC,6:39 PM
OT,2,9:47,35,33,-2,Isaiah Joe,OKC,CHA,OKC,6:39 PM
FD,2,9:47,35,33,-2,Josh Giddey,OKC,CHA,OKC,6:39 PM
FL,2,9:47,35,33,-2,Tre Mann,CHA,CHA,OKC,6:39 PM
FD,2,9:39,35,33,-2,Chet Holmgren,OKC,CHA,OKC,6:40 PM
FL,2,9:39,35,33,-2,Nick Richards,CHA,CHA,OKC,6:40 PM
1MA,2,9:39,36,33,-3,Chet Holmgren,OKC,CHA,OKC,6:41 PM
1MA,2,9:39,37,33,-4,Chet Holmgren,OKC,CHA,OKC,6:41 PM
3MI,2,9:20,37,33,-4,Dāvis Bertāns,CHA,CHA,OKC,6:41 PM
DR,2,9:18,37,33,-4,Chet Holmgren,OKC,CHA,OKC,6:41 PM
FD,2,9:10,37,33,-4,Chet Holmgren,OKC,CHA,OKC,6:42 PM
FL,2,9:10,37,33,-4,Nick Richards,CHA,CHA,OKC,6:42 PM
AS,2,9:01,40,33,-7,Kenrich Williams,OKC,CHA,OKC,6:42 PM
3MA,2,9:01,40,33,-7,Lindy Waters III,OKC,CHA,OKC,6:42 PM
ST,2,8:35,40,33,-7,Aaron Wiggins,OKC,CHA,OKC,6:43 PM
TO,2,8:35,40,33,-7,Tre Mann,CHA,CHA,OKC,6:43 PM
AS,2,8:30,42,33,-9,Aaron Wiggins,OKC,CHA,OKC,6:43 PM
2MA,2,8:30,42,33,-9,Lindy Waters III,OKC,CHA,OKC,6:43 PM
2MI,2,8:10,42,33,-9,Brandon Miller,CHA,CHA,OKC,6:43 PM
DR,2,8:07,42,33,-9,Chet Holmgren,OKC,CHA,OKC,6:43 PM
IN,2,8:03,42,33,-9,Miles Bridges,CHA,CHA,OKC,6:43 PM
OT,2,8:03,42,33,-9,Nick Richards,CHA,CHA,OKC,6:43 PM
BL,2,8:03,42,33,-9,Brandon Miller,CHA,CHA,OKC,6:43 PM
2MI,2,8:03,42,33,-9,Aaron Wiggins,OKC,CHA,OKC,6:43 PM
TR,2,8:03,42,33,-9,,,CHA,OKC,6:43 PM
AS,2,8:01,44,33,-11,Josh Giddey,OKC,CHA,OKC,6:44 PM
2MA,2,8:01,44,33,-11,Kenrich Williams,OKC,CHA,OKC,6:44 PM
TM,2,8:01,44,33,-11,,,CHA,OKC,6:44 PM
FL,2,8:01,44,33,-11,Miles Bridges,CHA,CHA,OKC,6:46 PM
1MI,2,8:01,44,33,-11,Josh Giddey,OKC,CHA,OKC,6:47 PM
TR,2,8:01,44,33,-11,,,CHA,OKC,6:47 PM
AS,2,7:41,44,36,-8,Tre Mann,CHA,CHA,OKC,6:47 PM
3MA,2,7:41,44,36,-8,Dāvis Bertāns,CHA,CHA,OKC,6:47 PM
OT,2,7:28,44,36,-8,Chet Holmgren,OKC,CHA,OKC,6:47 PM
IN,2,7:28,44,36,-8,Luguentz Dort,OKC,CHA,OKC,6:47 PM
FD,2,7:28,44,36,-8,Lindy Waters III,OKC,CHA,OKC,6:47 PM
FL,2,7:28,44,36,-8,Grant Williams,CHA,CHA,OKC,6:47 PM
FD,2,7:22,44,36,-8,Aaron Wiggins,OKC,CHA,OKC,6:48 PM
FL,2,7:22,44,36,-8,Brandon Miller,CHA,CHA,OKC,6:48 PM
1MA,2,7:22,45,36,-9,Aaron Wiggins,OKC,CHA,OKC,6:48 PM
1MA,2,7:22,46,36,-10,Aaron Wiggins,OKC,CHA,OKC,6:49 PM
IN,2,7:07,46,36,-10,Jaylin Williams,OKC,CHA,OKC,6:49 PM
OT,2,7:07,46,36,-10,Kenrich Williams,OKC,CHA,OKC,6:49 PM
IN,2,7:07,46,36,-10,Vasilije Micić,CHA,CHA,OKC,6:49 PM
OT,2,7:07,46,36,-10,Brandon Miller,CHA,CHA,OKC,6:49 PM
OT,2,7:07,46,36,-10,Tre Mann,CHA,CHA,OKC,6:49 PM
IN,2,7:07,46,36,-10,Aleksej Pokusevski,CHA,CHA,OKC,6:49 PM
FD,2,7:07,46,36,-10,Grant Williams,CHA,CHA,OKC,6:49 PM
FL,2,7:07,46,36,-10,Kenrich Williams,OKC,CHA,OKC,6:49 PM
2MI,2,6:57,46,36,-10,Miles Bridges,CHA,CHA,OKC,6:50 PM
OR,2,6:55,46,36,-10,Grant Williams,CHA,CHA,OKC,6:50 PM
3MI,2,6:53,46,36,-10,Vasilije Micić,CHA,CHA,OKC,6:50 PM
DR,2,6:50,46,36,-10,Josh Giddey,OKC,CHA,OKC,6:50 PM
3MA,2,6:34,49,36,-13,Josh Giddey,OKC,CHA,OKC,6:50 PM
AS,2,6:20,49,38,-11,Grant Williams,CHA,CHA,OKC,6:50 PM
2MA,2,6:20,49,38,-11,Vasilije Micić,CHA,CHA,OKC,6:50 PM
AS,2,5:59,51,38,-13,Aaron Wiggins,OKC,CHA,OKC,6:51 PM
2MA,2,5:59,51,38,-13,Lindy Waters III,OKC,CHA,OKC,6:51 PM
AS,2,5:44,51,40,-11,Vasilije Micić,CHA,CHA,OKC,6:51 PM
2MA,2,5:44,51,40,-11,Grant Williams,CHA,CHA,OKC,6:51 PM
AS,2,5:30,53,40,-13,Luguentz Dort,OKC,CHA,OKC,6:51 PM
2MA,2,5:30,53,40,-13,Aaron Wiggins,OKC,CHA,OKC,6:51 PM
OT,2,5:25,53,40,-13,Josh Giddey,OKC,CHA,OKC,6:51 PM
IN,2,5:25,53,40,-13,Isaiah Joe,OKC,CHA,OKC,6:51 PM
OT,2,5:25,53,40,-13,Grant Williams,CHA,CHA,OKC,6:51 PM
IN,2,5:25,53,40,-13,Nick Richards,CHA,CHA,OKC,6:51 PM
AS,2,5:25,53,42,-11,Vasilije Micić,CHA,CHA,OKC,6:51 PM
2MA,2,5:25,53,42,-11,Miles Bridges,CHA,CHA,OKC,6:51 PM
TM,2,5:25,53,42,-11,,,CHA,OKC,6:51 PM
2MA,2,5:04,55,42,-13,Aaron Wiggins,OKC,CHA,OKC,6:55 PM
3MA,2,4:53,55,45,-10,Vasilije Micić,CHA,CHA,OKC,6:55 PM
ST,2,4:33,55,45,-10,Nick Richards,CHA,CHA,OKC,6:55 PM
TO,2,4:33,55,45,-10,Luguentz Dort,OKC,CHA,OKC,6:55 PM
3MA,2,4:20,55,48,-7,Vasilije Micić,CHA,CHA,OKC,6:55 PM
AS,2,4:05,57,48,-9,Jaylin Williams,OKC,CHA,OKC,6:56 PM
2MA,2,4:05,57,48,-9,Isaiah Joe,OKC,CHA,OKC,6:56 PM
3MI,2,3:55,57,48,-9,Miles Bridges,CHA,CHA,OKC,6:56 PM
OR,2,3:52,57,48,-9,Nick Richards,CHA,CHA,OKC,6:56 PM
2MI,2,3:49,57,48,-9,Nick Richards,CHA,CHA,OKC,6:56 PM
OR,2,3:46,57,48,-9,Miles Bridges,CHA,CHA,OKC,6:56 PM
2MA,2,3:46,57,50,-7,Miles Bridges,CHA,CHA,OKC,6:56 PM
3MI,2,3:36,57,50,-7,Luguentz Dort,OKC,CHA,OKC,6:56 PM
DR,2,3:33,57,50,-7,Miles Bridges,CHA,CHA,OKC,6:56 PM
2MI,2,3:25,57,50,-7,Vasilije Micić,CHA,CHA,OKC,6:56 PM
DR,2,3:23,57,50,-7,Jaylin Williams,OKC,CHA,OKC,6:56 PM
AS,2,3:14,60,50,-10,Aaron Wiggins,OKC,CHA,OKC,6:56 PM
3MA,2,3:14,60,50,-10,Jaylin Williams,OKC,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Chet Holmgren,OKC,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Cason Wallace,OKC,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Luguentz Dort,OKC,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Jaylin Williams,OKC,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Kenrich Williams,OKC,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Lindy Waters III,OKC,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Grant Williams,CHA,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Brandon Miller,CHA,CHA,OKC,6:56 PM
IN,2,2:51,60,50,-10,Tre Mann,CHA,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Aleksej Pokusevski,CHA,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Nick Richards,CHA,CHA,OKC,6:56 PM
OT,2,2:51,60,50,-10,Dāvis Bertāns,CHA,CHA,OKC,6:56 PM
AS,2,2:51,60,53,-7,Vasilije Micić,CHA,CHA,OKC,6:57 PM
3MA,2,2:51,60,53,-7,Dāvis Bertāns,CHA,CHA,OKC,6:57 PM
TM,2,2:51,60,53,-7,,,CHA,OKC,6:57 PM
ST,2,2:37,60,53,-7,Tre Mann,CHA,CHA,OKC,6:59 PM
TO,2,2:37,60,53,-7,Aaron Wiggins,OKC,CHA,OKC,6:59 PM
3MI,2,2:28,60,53,-7,Brandon Miller,CHA,CHA,OKC,6:59 PM
OR,2,2:26,60,53,-7,Brandon Miller,CHA,CHA,OKC,6:59 PM
3MI,2,2:24,60,53,-7,Miles Bridges,CHA,CHA,OKC,6:59 PM
DR,2,2:20,60,53,-7,Chet Holmgren,OKC,CHA,OKC,6:59 PM
BL,2,2:12,60,53,-7,Grant Williams,CHA,CHA,OKC,6:59 PM
2MI,2,2:12,60,53,-7,Aaron Wiggins,OKC,CHA,OKC,6:59 PM
TR,2,2:12,60,53,-7,,,CHA,OKC,6:59 PM
AS,2,2:08,63,53,-10,Cason Wallace,OKC,CHA,OKC,6:59 PM
3MA,2,2:08,63,53,-10,Chet Holmgren,OKC,CHA,OKC,6:59 PM
ST,2,1:44,63,53,-10,Aaron Wiggins,OKC,CHA,OKC,7:00 PM
TO,2,1:44,63,53,-10,Brandon Miller,CHA,CHA,OKC,7:00 PM
IN,2,1:41,63,53,-10,Josh Giddey,OKC,CHA,OKC,7:00 PM
OT,2,1:41,63,53,-10,Isaiah Joe,OKC,CHA,OKC,7:00 PM
FD,2,1:41,63,53,-10,Chet Holmgren,OKC,CHA,OKC,7:00 PM
FL,2,1:41,63,53,-10,Vasilije Micić,CHA,CHA,OKC,7:00 PM
1MA,2,1:41,64,53,-11,Chet Holmgren,OKC,CHA,OKC,7:01 PM
1MA,2,1:41,65,53,-12,Chet Holmgren,OKC,CHA,OKC,7:01 PM
OT,2,1:26,65,53,-12,Vasilije Micić,CHA,CHA,OKC,7:01 PM
IN,2,1:26,65,53,-12,Dāvis Bertāns,CHA,CHA,OKC,7:01 PM
FD,2,1:26,65,53,-12,Grant Williams,CHA,CHA,OKC,7:02 PM
FL,2,1:26,65,53,-12,Cason Wallace,OKC,CHA,OKC,7:02 PM
